Timestamp,Device ID,Warm?,Sync,Arm,Timestamp,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Pose,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Locked,RSSI,Roll,Pitch,Yaw,Device_Time
2023-04-01 14:08:32.454918,2113704296448.0,0.0,1.0,0.0,246960.203125,-0.0858154296875,0.12542724609375,-0.6519775390625,0.74285888671875,0.072265625,-0.9873046875,0.11865234375,-0.375,-0.3125,-0.0625,-1.0,0.0,-6.0,-3.0,-4.0,2.0,-1.0,0.0,-3.0,0.0,0.0,-1.4518007040023804,-0.07451897114515305,-2.845428943634033,1970-01-03 15:36:00.197962
2023-04-01 14:08:32.477865,2113704296448.0,0.0,1.0,0.0,246960.203125,-0.0858154296875,0.12542724609375,-0.6519775390625,0.74285888671875,0.072265625,-0.9873046875,0.11865234375,-0.375,-0.3125,-0.0625,-1.0,-2.0,-5.0,1.0,0.0,1.0,1.0,1.0,-2.0,0.0,0.0,-1.4518007040023804,-0.07451897114515305,-2.845428943634033,1970-01-03 15:36:00.198057
2023-04-01 14:08:32.478908,2113704296448.0,0.0,1.0,0.0,246960.21875,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98583984375,0.10595703125,0.125,-0.5,-0.125,-1.0,0.0,13.0,-2.0,-4.0,-6.0,-3.0,0.0,-1.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.220579
2023-04-01 14:08:32.479881,2113704296448.0,0.0,1.0,0.0,246960.21875,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98583984375,0.10595703125,0.125,-0.5,-0.125,-1.0,0.0,5.0,0.0,0.0,-7.0,-1.0,-1.0,4.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.221239
2023-04-01 14:08:32.502822,2113704296448.0,0.0,1.0,0.0,246960.25,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98828125,0.11865234375,0.125,-0.625,0.0,-1.0,-1.0,8.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.243661
2023-04-01 14:08:32.503818,2113704296448.0,0.0,1.0,0.0,246960.25,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98828125,0.11865234375,0.125,-0.625,0.0,-1.0,2.0,-6.0,2.0,-1.0,2.0,0.0,-2.0,2.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.244538
2023-04-01 14:08:32.525729,2113704296448.0,0.0,1.0,0.0,246960.265625,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98876953125,0.115234375,-0.0625,-0.625,-0.3125,-1.0,-1.0,-1.0,-1.0,2.0,-3.0,-4.0,-1.0,-2.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.257979
2023-04-01 14:08:32.526757,2113704296448.0,0.0,1.0,0.0,246960.265625,-0.0858154296875,0.12542724609375,-0.65203857421875,0.7427978515625,0.0732421875,-0.98876953125,0.115234375,-0.0625,-0.625,-0.3125,-1.0,0.0,-3.0,-4.0,2.0,1.0,-1.0,-3.0,-3.0,0.0,0.0,-1.451960563659668,-0.07449311763048172,-2.8454177379608154,1970-01-03 15:36:00.258768
2023-04-01 14:08:32.548697,2113704296448.0,0.0,1.0,0.0,246960.28125,-0.0858154296875,0.12554931640625,-0.65185546875,0.742919921875,0.07568359375,-0.97802734375,0.115234375,1.0625,-0.5625,-0.5,-1.0,-3.0,-8.0,-4.0,-3.0,8.0,0.0,3.0,-1.0,0.0,0.0,-1.4515351057052612,-0.07473722100257874,-2.8452556133270264,1970-01-03 15:36:00.280620
2023-04-01 14:08:32.549694,2113704296448.0,0.0,1.0,0.0,246960.28125,-0.0858154296875,0.12554931640625,-0.65185546875,0.742919921875,0.07568359375,-0.97802734375,0.115234375,1.0625,-0.5625,-0.5,-1.0,-2.0,-3.0,-4.0,-4.0,-4.0,-2.0,-1.0,-5.0,0.0,0.0,-1.4515351057052612,-0.07473722100257874,-2.8452556133270264,1970-01-03 15:36:00.281236
